date,合约,开盘价,最高价,最低价,收盘价,涨跌幅,加权平均价,成交量,成交金额,涨跌元
2018-12-06,Au99.99,274.69,275.87,274.18,275.3,0.37188274755725487,275.63,18369.42,5017538667.8,1.0200000000000387
2018-12-07,Au99.99,276.29,276.42,275.01,275.8,0.1816200508536142,275.88,33048.22,9167237320.6,0.5
2018-12-10,Au99.99,276.67,279.0,276.0,278.83,1.0986221899927384,278.13,17584.82,4877394339.6,3.0299999999999727
2018-12-11,Au99.99,278.83,278.83,277.85,278.09,-0.2653946849334753,278.27,19976.5,5554141014.4,-0.7400000000000091
2018-12-12,Au99.99,278.09,278.69,277.0,277.45,-0.2301413211550169,277.28,16031.66,4446326823.8,-0.6399999999999864
2018-12-13,Au99.99,277.85,278.5,276.8,278.26,0.29194449450351495,277.06,19811.36,5487661849.6,0.8100000000000023
2018-12-14,Au99.99,277.5,277.5,276.61,277.48,-0.2803133759792902,277.13,25851.04,7137454245.6,-0.7799999999999727
2018-12-17,Au99.99,277.5,277.5,276.3,276.8,-0.24506270722214457,276.59,19375.18,5358090555.2,-0.6800000000000068
2018-12-18,Au99.99,278.0,278.6,276.99,278.59,0.6466763005780215,278.29,37987.84,10551961401.8,1.7899999999999636
2018-12-19,Au99.99,278.81,278.94,278.4,278.89,0.10768512868373287,278.75,31328.26,8719148587.2,0.30000000000001137
2018-12-20,Au99.99,279.0,279.8,278.0,278.99,0.035856430850881256,278.41,35202.1,9780051490.6,0.10000000000002274
2018-12-21,Au99.99,280.8,281.2,279.01,280.96,0.7061184988709166,280.61,30500.42,8503818499.6,1.9699999999999704
2018-12-24,Au99.99,281.28,282.4,280.5,281.76,0.28473804100228195,282.02,24886.14,7004114472.0,0.8000000000000114
2018-12-25,Au99.99,282.25,284.0,281.3,283.4,0.5820556501987458,283.58,23514.16,6632788095.6,1.6399999999999864
2018-12-26,Au99.99,284.0,284.49,283.1,284.21,0.28581510232886465,283.92,34126.82,9587961935.4,0.8100000000000023
2018-12-27,Au99.99,284.21,284.21,282.8,282.87,-0.4714823545969442,283.41,39294.54,11028853965.0,-1.339999999999975
2018-12-28,Au99.99,283.99,284.9,283.0,284.6,0.6115883621451614,284.15,23833.48,6659303253.0,1.7300000000000182
2019-01-02,Au99.99,283.98,285.88,283.98,285.8,0.4216444132115209,285.17,24644.32,7024613723.2,1.1999999999999886
2019-01-03,Au99.99,285.89,287.98,285.3,287.31,0.5283414975507316,287.39,20577.26,5891622509.8,1.509999999999991
2019-01-04,Au99.99,287.31,289.3,285.72,287.49,0.06265009919599276,288.35,23927.46,6842126811.8,0.18000000000000682
2019-01-07,Au99.99,287.49,288.0,284.8,286.18,-0.45566802323559163,286.18,23231.26,6599750732.0,-1.3100000000000023
2019-01-08,Au99.99,287.37,287.37,284.6,284.75,-0.4996855126144408,285.2,30055.84,8484863032.6,-1.4300000000000068
2019-01-09,Au99.99,286.0,286.0,283.65,283.88,-0.3055311676909586,284.28,32303.0,9146935606.0,-0.8700000000000045
2019-01-10,Au99.99,285.0,285.3,282.51,283.84,-0.014090460758073997,284.79,30480.46,8629464330.4,-0.040000000000020464
2019-01-11,Au99.99,284.99,284.99,282.61,283.2,-0.22547914317925113,282.87,32146.48,9065467610.2,-0.6399999999999864
2019-01-14,Au99.99,283.49,283.5,282.03,283.5,0.10593220338983451,282.66,23254.5,6562562678.6,0.30000000000001137
2019-01-15,Au99.99,283.95,284.25,282.2,282.32,-0.4162257495590853,282.48,29027.88,8204650551.0,-1.1800000000000068
2019-01-16,Au99.99,284.0,284.0,282.02,282.97,0.2302351941059911,282.95,30899.02,8731051320.4,0.6500000000000341
2019-01-17,Au99.99,283.3,283.4,282.2,283.1,0.04594126585856997,283.21,33385.22,9421252343.0,0.12999999999999545
2019-01-18,Au99.99,284.0,284.0,283.1,283.28,0.06358177322499116,283.51,34404.46,9703833354.2,0.17999999999994998
2019-01-21,Au99.99,284.0,284.0,281.87,282.18,-0.38830838746115715,282.26,25045.22,7056773973.2,-1.099999999999966
2019-01-22,Au99.99,282.6,282.89,279.35,282.82,0.22680558508752793,281.73,28417.6,7965695798.0,0.6399999999999864
2019-01-23,Au99.99,284.0,284.0,282.13,282.34,-0.169719256063934,282.6,18725.6,5285551302.4,-0.4800000000000182
2019-01-24,Au99.99,283.49,283.49,282.1,282.6,0.09208755401290918,282.34,22981.18,6474605488.2,0.26000000000004775
2019-01-25,Au99.99,282.6,282.6,281.7,282.39,-0.07430997876859036,282.0,17548.66,4946266184.4,-0.21000000000003638
2019-01-28,Au99.99,282.75,284.8,281.53,284.45,0.7294875880873977,284.46,20421.94,5768379137.8,2.0600000000000023
2019-01-29,Au99.99,284.98,286.1,283.55,285.92,0.5167867815081834,285.52,28823.08,8133425211.0,1.4700000000000273
2019-01-30,Au99.99,286.7,293.49,286.1,286.72,0.27979854504756974,286.66,23559.38,6657912562.4,0.8000000000000114
2019-01-31,Au99.99,286.55,286.8,285.61,286.7,-0.006975446428584909,286.53,18102.78,5121057669.8,-0.020000000000038654
2019-02-01,Au99.99,287.15,287.85,286.68,287.42,0.251133589117554,287.51,38854.06,10915321732.0,0.7200000000000273
2019-02-11,Au99.99,286.51,287.8,286.51,287.43,0.003479229002849803,287.53,14000.94,4005909622.4,0.009999999999990905
2019-02-12,Au99.99,287.75,291.8,281.4,287.8,0.12872699439863777,287.56,13726.04,3870336867.4,0.37000000000000455
2019-02-13,Au99.99,288.49,288.49,287.07,287.07,-0.2536483669214796,287.3,15872.78,4542261522.6,-0.7300000000000182
2019-02-14,Au99.99,287.42,288.16,286.01,286.5,-0.1985578430347975,286.85,12031.14,3427020159.0,-0.5699999999999932
2019-02-15,Au99.99,286.7,288.57,286.06,288.41,0.6666666666666754,288.04,9887.36,2834815811.2,1.910000000000025
2019-02-18,Au99.99,289.0,290.08,288.2,289.98,0.5443639263548397,289.88,16916.04,4864722163.4,1.5699999999999932
2019-02-19,Au99.99,290.8,291.0,289.1,290.67,0.23794744465135448,290.76,14158.28,4109626580.6,0.6899999999999977
2019-02-20,Au99.99,292.2,293.18,291.0,292.33,0.5710943681838401,292.63,18635.5,5398350627.2,1.6599999999999682
2019-02-21,Au99.99,293.8,293.8,290.56,290.71,-0.5541682345294717,291.11,18766.96,5442107914.4,-1.6200000000000045
2019-02-22,Au99.99,291.49,291.49,288.5,288.91,-0.6191737470331102,288.99,17030.9,4875151483.8,-1.7999999999999545
2019-02-25,Au99.99,288.91,289.8,287.62,288.33,-0.20075456024368862,288.41,23433.54,6756483880.2,-0.5800000000000409
2019-02-26,Au99.99,289.2,289.2,287.2,288.0,-0.1144521901987251,288.25,16008.14,4611142625.4,-0.3299999999999841
2019-02-27,Au99.99,288.97,288.97,280.6,287.89,-0.03819444444444918,287.85,23247.8,6645268563.6,-0.11000000000001364
2019-02-28,Au99.99,287.08,287.98,285.1,286.02,-0.6495536489631473,285.66,13607.76,3892636911.8,-1.8700000000000045
2019-03-01,Au99.99,288.2,288.2,284.4,284.49,-0.5349276274386311,285.19,20254.0,5752934403.4,-1.5299999999999727
2019-03-04,Au99.99,285.76,285.76,280.7,280.71,-1.3286934514394282,281.38,17908.48,5025073225.4,-3.7800000000000296
2019-03-05,Au99.99,280.73,280.73,278.0,279.5,-0.43104983791100415,279.93,15021.82,4184576780.8,-1.2099999999999795
2019-03-06,Au99.99,280.97,281.5,278.5,281.25,0.6261180679785331,280.42,20300.62,5669238736.4,1.75
2019-03-07,Au99.99,281.25,284.49,279.7,280.0,-0.4444444444444444,280.23,25292.36,7064540473.8,-1.25
2019-03-08,Au99.99,281.31,282.55,279.51,282.54,0.9071428571428645,281.64,18067.3,5082707680.6,2.5400000000000205
2019-03-11,Au99.99,283.5,284.29,282.2,283.5,0.3397748991293195,283.51,19002.0,5364584268.0,0.9599999999999795
2019-03-12,Au99.99,284.0,284.0,282.5,282.8,-0.2469135802469096,283.08,21900.86,6158318590.0,-0.6999999999999886
2019-03-13,Au99.99,283.98,284.88,283.0,284.86,0.7284299858557293,284.66,33455.38,10232855441.0,2.0600000000000023
2019-03-14,Au99.99,285.99,285.99,284.14,284.14,-0.2527557396615977,284.5,26120.86,7393957533.2,-0.7200000000000273
2019-03-15,Au99.99,284.14,284.4,282.6,284.29,0.05279087773633916,283.53,25106.62,7076103057.4,0.1500000000000341
2019-03-18,Au99.99,285.0,285.0,283.25,284.28,-0.003517534911550793,283.59,27005.06,7654526134.0,-0.010000000000047748
2019-03-19,Au99.99,284.85,285.3,283.03,285.2,0.32362459546926126,285.05,22839.4,6474984404.6,0.9200000000000159
2019-03-20,Au99.99,285.8,285.8,284.2,284.59,-0.21388499298738206,284.78,23231.2,6607723689.0,-0.6100000000000136
2019-03-21,Au99.99,285.48,286.6,283.7,286.5,0.6711409395973242,286.23,33726.62,9567233492.6,1.910000000000025
2019-03-22,Au99.99,286.95,286.95,285.01,286.5,0.0,285.78,27727.24,7915473920.6,0.0
2019-03-25,Au99.99,286.88,287.3,286.0,287.21,0.24781849912739248,287.13,31310.04,8960072137.8,0.7099999999999795
2019-03-26,Au99.99,287.5,288.18,286.26,287.65,0.15319800842588968,287.71,30558.6,8737401515.4,0.4399999999999977
2019-03-27,Au99.99,287.65,287.8,286.67,287.1,-0.19120458891011805,287.42,35395.28,10074168223.2,-0.5499999999999545
2019-03-28,Au99.99,289.0,289.0,286.3,286.49,-0.2124695228143551,286.75,60963.68,17406387947.0,-0.6100000000000136
2019-03-29,Au99.99,285.61,286.5,281.0,281.0,-1.9162972529582216,282.28,19000.52,5344590988.0,-5.490000000000009
2019-04-01,Au99.99,284.2,284.2,281.4,282.0,0.3558718861209964,282.01,17537.02,4944308985.6,1.0
2019-04-02,Au99.99,283.0,283.0,281.35,281.51,-0.17375886524823017,281.87,16790.6,4728247075.4,-0.4900000000000091
2019-04-03,Au99.99,283.0,283.0,281.12,282.05,0.1918226705978546,282.35,26818.06,7538505855.6,0.5400000000000205
2019-04-04,Au99.99,283.0,283.0,281.71,282.71,0.23400106364118706,282.17,13048.72,3677307447.6,0.6599999999999682
2019-04-08,Au99.99,282.2,283.89,282.2,283.62,0.32188461674508334,283.43,11413.0,3235142780.6,0.910000000000025
2019-04-09,Au99.99,283.62,284.78,283.62,283.8,0.06346519991538215,283.94,22204.62,6311744349.0,0.18000000000000682
2019-04-10,Au99.99,284.7,285.2,284.3,285.1,0.4580690627202295,284.79,20322.88,5782520028.6,1.3000000000000114
2019-04-11,Au99.99,285.45,285.8,284.35,285.15,0.01753770606803035,285.52,21153.94,5980982927.8,0.049999999999954525
2019-04-12,Au99.99,286.0,286.0,282.68,282.8,-0.8241276521129111,283.27,22296.78,6296444243.2,-2.349999999999966
2019-04-15,Au99.99,283.45,283.45,281.2,281.45,-0.47736916548798536,281.45,22853.18,6423229820.2,-1.3500000000000227
2019-04-16,Au99.99,281.95,282.2,280.61,281.38,-0.024871202700299588,281.11,26090.74,7333644089.8,-0.06999999999999318
2019-04-17,Au99.99,281.49,281.49,279.2,279.7,-0.5970573601535314,279.62,21443.12,5992367710.4,-1.6800000000000068
2019-04-18,Au99.99,280.68,280.68,277.5,278.7,-0.35752592062924565,278.04,14870.56,4142185376.8,-1.0
2019-04-19,Au99.99,280.2,280.2,278.07,279.61,0.32651596698960356,279.43,17837.1,4971063459.8,0.910000000000025
2019-04-22,Au99.99,280.0,282.0,279.2,280.12,0.18239690998175703,280.01,18552.06,5184590038.2,0.5099999999999909
2019-04-23,Au99.99,280.95,280.95,278.2,279.16,-0.34271026702840907,279.07,25582.76,7127492852.8,-0.9599999999999795
2019-04-24,Au99.99,279.5,279.5,277.75,278.5,-0.23642355638344498,278.37,31592.34,8788124038.6,-0.660000000000025
2019-04-25,Au99.99,280.0,280.25,278.11,280.1,0.5745062836624858,279.79,21207.82,5931887508.6,1.6000000000000227
2019-04-26,Au99.99,280.88,281.0,279.02,281.0,0.32131381649410107,280.59,24402.78,6834009026.2,0.8999999999999773
2019-04-29,Au99.99,281.98,281.98,279.99,280.49,-0.18149466192170494,281.07,27301.74,7669145658.0,-0.5099999999999909
2019-04-30,Au99.99,280.5,280.98,279.5,280.88,0.13904239010302913,280.57,15651.54,4392581064.8,0.38999999999998636
2019-05-06,Au99.99,283.0,283.0,281.8,282.06,0.420108231273144,282.25,19587.74,5519197692.8,1.1800000000000068
2019-05-07,Au99.99,282.07,282.3,281.0,281.75,-0.10990569382400989,282.0,11997.9,3377548238.4,-0.3100000000000023
2019-05-08,Au99.99,280.71,283.09,280.71,282.65,0.3194321206743486,282.87,21160.88,5890912071.8,0.8999999999999773
2019-05-09,Au99.99,283.0,283.97,281.1,283.5,0.30072527861313386,282.93,21546.24,6070082410.4,0.8500000000000227
2019-05-10,Au99.99,282.8,284.15,282.8,283.32,-0.0634920634920659,283.55,23187.94,6524181001.2,-0.18000000000000682
2019-05-13,Au99.99,282.09,285.35,282.09,285.05,0.6106169702103693,285.11,21662.98,6139698745.6,1.7300000000000182
2019-05-14,Au99.99,286.12,289.48,285.0,288.7,1.2804771092790659,288.84,25309.96,7275697607.2,3.6499999999999773
2019-05-15,Au99.99,289.5,289.5,287.5,287.59,-0.3844821614132365,288.14,18646.0,5340721569.0,-1.1100000000000136
2019-05-16,Au99.99,289.45,289.45,288.1,288.71,0.38944330470461586,288.73,20346.44,5837989283.8,1.1200000000000045
2019-05-17,Au99.99,289.35,289.35,286.85,288.0,-0.24592151293684997,287.74,15595.66,4482430743.2,-0.7099999999999795
2019-05-20,Au99.99,289.0,289.0,286.23,287.19,-0.2812500000000008,286.49,22197.22,6362639783.8,-0.8100000000000023
2019-05-21,Au99.99,287.89,287.89,286.06,286.6,-0.2054389080399648,286.41,16758.22,4759807500.4,-0.589999999999975
2019-05-22,Au99.99,287.0,287.0,285.3,286.37,-0.08025122121424222,286.14,24316.98,6919643021.0,-0.2300000000000182
2019-05-23,Au99.99,286.37,287.04,285.91,286.61,0.08380766141705104,286.74,20148.72,5724228616.4,0.2400000000000091
2019-05-24,Au99.99,288.48,288.83,287.0,288.54,0.6733889257178768,288.42,15941.86,4503119101.6,1.9300000000000068
2019-05-27,Au99.99,288.75,288.75,287.55,288.37,-0.05891730782561028,288.42,16587.64,4746852658.2,-0.17000000000001592
2019-05-28,Au99.99,288.88,288.88,287.8,288.5,0.0450809723618946,288.15,10479.34,2984543388.6,0.12999999999999545
2019-05-29,Au99.99,287.51,288.7,287.0,288.69,0.06585788561525052,288.05,17203.98,4906509001.2,0.18999999999999773
2019-05-30,Au99.99,287.95,288.99,287.0,287.1,-0.5507637950742925,287.48,18774.54,5401784085.6,-1.589999999999975
2019-05-31,Au99.99,288.37,290.87,287.5,290.8,1.2887495646116294,290.18,9596.96,2750817255.4,3.6999999999999886
2019-06-03,Au99.99,291.0,294.57,290.89,294.51,1.2757909215955912,294.03,18300.8,5361310957.8,3.7099999999999795
2019-06-04,Au99.99,295.49,297.66,294.3,297.59,1.0458048962683726,296.87,19813.28,5798987549.6,3.079999999999984
2019-06-05,Au99.99,297.59,299.08,295.9,298.97,0.4637252595853531,297.75,13528.12,3942224332.0,1.3800000000000523
2019-06-06,Au99.99,300.0,301.0,297.6,299.32,0.11706860220087831,298.73,14713.22,4216549773.8,0.3499999999999659
2019-06-10,Au99.99,299.32,299.9,298.2,298.77,-0.1837498329547011,298.84,10334.86,3088488986.8,-0.5500000000000114
2019-06-11,Au99.99,299.5,299.5,297.0,297.0,-0.5924289587307902,298.11,13392.94,3991176917.2,-1.7699999999999818
2019-06-12,Au99.99,298.0,300.51,296.08,299.61,0.8787878787878834,299.28,15393.26,4536055235.2,2.6100000000000136
2019-06-13,Au99.99,299.61,300.5,299.01,300.41,0.26701378458663305,300.12,14300.52,4241437975.6,0.8000000000000114
2019-06-14,Au99.99,301.45,305.37,299.6,305.04,1.5412269897806314,303.28,18113.84,5411348787.2,4.6299999999999955
2019-06-17,Au99.99,306.0,306.01,301.2,301.35,-1.2096774193548379,302.1,22455.1,6780315971.2,-3.6899999999999977
2019-06-18,Au99.99,301.5,304.0,301.5,303.6,0.7466401194624191,302.88,23006.62,6855638086.4,2.25
2019-06-19,Au99.99,304.95,305.0,300.0,302.21,-0.45783926218710247,301.86,29252.1,8638774885.4,-1.3900000000000432
2019-06-20,Au99.99,305.3,310.0,301.01,308.58,2.107805830382848,308.75,31599.82,9091688488.8,6.3700000000000045
2019-06-21,Au99.99,310.0,313.9,307.8,311.0,0.7842374748849621,311.96,19468.64,6033302484.2,2.420000000000016
2019-06-24,Au99.99,312.0,314.66,310.7,313.26,0.7266881028938877,313.78,23136.64,7204260250.6,2.259999999999991
2019-06-25,Au99.99,315.99,322.0,313.8,319.91,2.1228372597842156,318.68,25347.3,7915231389.0,6.650000000000034
2019-06-26,Au99.99,321.0,321.0,310.02,314.44,-1.7098558969710316,315.4,30069.6,9405931046.4,-5.470000000000027
2019-06-27,Au99.99,315.0,316.0,312.0,313.89,-0.17491413306195502,314.19,32464.1,9997733840.8,-0.5500000000000114
2019-06-28,Au99.99,312.1,317.85,312.1,314.43,0.1720347892573897,315.79,12030.7,3781885847.0,0.5400000000000205
2019-07-01,Au99.99,313.66,316.65,306.2,307.6,-2.172184587984602,308.43,19760.6,6083571255.8,-6.829999999999984
2019-07-02,Au99.99,306.8,310.09,306.8,309.77,0.7054616384915341,309.41,11974.12,3691229548.8,2.169999999999959
2019-07-03,Au99.99,310.88,321.8,309.51,318.0,2.656809891209613,318.39,10602.78,3319754220.6,8.230000000000018
2019-07-04,Au99.99,318.0,318.0,314.52,315.01,-0.9402515723270468,315.87,13889.6,4110280774.4,-2.990000000000009
2019-07-05,Au99.99,315.95,317.0,315.0,315.71,0.22221516777244807,316.03,12407.54,3764504644.6,0.6999999999999886
2019-07-08,Au99.99,316.25,316.25,310.52,314.07,-0.5194640651230517,312.89,14334.16,4406240636.6,-1.6399999999999864
2019-07-09,Au99.99,314.88,314.88,311.12,311.49,-0.8214729200496654,311.52,15894.18,4951596645.0,-2.579999999999984
2019-07-10,Au99.99,311.45,312.39,310.85,311.14,-0.11236315772577697,311.43,15886.92,4948360140.8,-0.35000000000002274
2019-07-11,Au99.99,312.49,318.0,306.99,316.5,1.7226971781191793,316.83,17292.72,5402944840.6,5.360000000000014
2019-07-12,Au99.99,316.99,317.89,313.5,314.6,-0.6003159557661855,314.11,13283.08,4057132494.4,-1.8999999999999773
2019-07-15,Au99.99,314.99,315.8,313.51,315.0,0.127145581691029,315.04,14408.42,4529613551.8,0.39999999999997726
2019-07-16,Au99.99,315.0,315.6,312.0,315.38,0.12063492063491918,315.21,14533.58,4386255199.0,0.37999999999999545
2019-07-17,Au99.99,315.8,315.8,313.3,313.75,-0.5168368317585121,313.76,21310.78,6422557251.6,-1.6299999999999955
2019-07-18,Au99.99,314.45,318.1,313.45,316.55,0.8924302788844658,316.92,17098.24,5280922767.0,2.8000000000000114
2019-07-19,Au99.99,317.96,321.98,316.0,320.45,1.2320328542094383,321.01,17086.8,5157357014.0,3.8999999999999773
2019-07-22,Au99.99,329.99,329.99,317.5,318.45,-0.6241223279762834,318.51,17872.74,5640495072.0,-2.0
2019-07-23,Au99.99,320.0,320.0,315.8,316.45,-0.6280420788192809,316.47,18872.82,5745396741.0,-2.0
2019-07-24,Au99.99,316.66,319.0,316.66,317.55,0.34760625691263164,317.24,12789.24,4025196606.8,1.1000000000000227
2019-07-25,Au99.99,319.0,319.97,316.03,317.67,0.03778932451582571,317.45,14654.54,4483279935.4,0.12000000000000455
2019-07-26,Au99.99,319.97,319.97,315.2,316.84,-0.26127742625996814,316.13,13528.64,4244042327.6,-0.8300000000000409
2019-07-29,Au99.99,318.8,318.8,315.5,317.13,0.09152884736776307,317.54,7921.84,2515946185.8,0.29000000000002046
2019-07-30,Au99.99,320.0,320.0,316.9,318.47,0.4225396525084451,318.13,11450.68,3535290217.6,1.3400000000000318
2019-07-31,Au99.99,318.66,320.0,318.0,319.94,0.46158193864413294,319.19,7353.6,2345013853.6,1.4699999999999704
2019-08-01,Au99.99,321.0,329.04,314.44,315.21,-1.478402200412583,315.62,20259.82,6395796516.0,-4.730000000000018
2019-08-02,Au99.99,317.0,324.0,314.1,322.67,2.366676184131226,322.02,12456.66,3854935865.2,7.460000000000036
2019-08-05,Au99.99,323.3,332.6,313.33,331.99,2.8883999132240348,330.37,13085.8,4323169971.2,9.319999999999993
2019-08-06,Au99.99,333.6,337.4,332.0,333.07,0.3253110033434694,334.42,15192.36,4828273949.8,1.079999999999984
2019-08-07,Au99.99,333.75,340.5,330.55,340.3,2.170714864743153,339.22,12948.4,4258708260.2,7.230000000000018
2019-08-12,Au99.99,344.35,344.95,341.13,341.16,-0.6523005241700501,342.75,11499.02,3931620555.4,-2.2399999999999523
2019-08-13,Au99.99,345.88,350.02,342.84,350.0,2.5911595732207684,348.14,13212.64,4440032921.8,8.839999999999975
2019-08-14,Au99.99,350.49,352.05,340.0,341.65,-2.385714285714292,342.05,13522.82,4624946168.8,-8.350000000000023
2019-08-15,Au99.99,347.0,347.5,342.86,344.6,0.8634567539880128,346.04,18928.1,6217322976.6,2.9500000000000455
2019-08-16,Au99.99,351.7,351.7,344.06,345.7,0.31921067904816186,346.31,15098.54,5043109981.6,1.099999999999966
2019-08-19,Au99.99,345.7,345.92,343.18,344.28,-0.41076077523865084,344.14,15023.66,5100242121.8,-1.420000000000016
2019-08-20,Au99.99,342.28,343.5,341.22,343.13,-0.33403044033925217,342.48,13536.82,4436706962.0,-1.1499999999999773
2019-08-21,Au99.99,344.75,344.75,342.5,342.5,-0.1836038819106448,343.46,13236.52,4221247820.6,-0.6299999999999955
2019-08-22,Au99.99,345.0,345.0,342.01,343.8,0.37956204379562375,343.81,12724.84,4175764334.6,1.3000000000000114
2019-08-23,Au99.99,341.5,344.7,341.5,343.0,-0.23269342641070717,343.56,13567.06,4622733016.6,-0.8000000000000114
2019-08-26,Au99.99,345.0,358.0,342.2,355.09,3.5247813411078646,355.99,16541.98,5837075896.0,12.089999999999975
2019-08-27,Au99.99,357.0,357.0,353.1,355.72,0.17741980906250593,354.97,11196.58,3901568825.2,0.6300000000000523
2019-08-28,Au99.99,356.45,359.0,355.2,357.2,0.41605757337230437,356.66,26030.84,8921977232.4,1.4799999999999613
2019-08-29,Au99.99,360.0,369.24,356.2,358.9,0.47592385218364747,358.23,19876.9,6505030320.4,1.6999999999999886
2019-08-30,Au99.99,358.9,358.9,353.0,354.09,-1.340206185567011,354.09,22502.68,8344192730.8,-4.810000000000002
2019-09-02,Au99.99,356.0,356.0,352.01,352.99,-0.3106554830692666,353.48,16484.5,5772795712.0,-1.099999999999966
2019-09-03,Au99.99,354.25,355.5,353.41,355.2,0.6260800589251763,354.75,11486.86,3894048972.4,2.2099999999999795
2019-09-04,Au99.99,356.88,360.1,355.01,356.89,0.4757882882882877,358.07,14044.22,4741847370.6,1.6899999999999977
2019-09-05,Au99.99,358.0,359.89,355.68,358.03,0.3194261537168277,357.4,9749.3,3362087735.6,1.1399999999999864
2019-09-06,Au99.99,358.88,358.88,347.1,348.74,-2.5947546295003114,351.01,15021.94,5112951100.6,-9.289999999999964
2019-09-09,Au99.99,350.0,352.41,345.15,348.2,-0.15484314962436785,348.55,12494.62,4299867292.6,-0.5400000000000205
2019-09-10,Au99.99,349.95,349.95,342.22,343.38,-1.3842619184376777,343.3,14526.46,4869573583.8,-4.819999999999993
2019-09-11,Au99.99,347.0,347.0,341.11,344.09,0.20676801211485224,344.12,17468.14,5816554871.4,0.7099999999999795
2019-09-12,Au99.99,347.0,347.0,342.36,344.8,0.2063413641779873,343.64,11696.3,3998098737.8,0.7100000000000364
2019-09-16,Au99.99,344.9,346.0,343.8,344.4,-0.11600928074246927,344.53,12824.78,4418896839.6,-0.4000000000000341
2019-09-17,Au99.99,345.85,346.85,340.0,343.7,-0.20325203252032192,343.69,15024.62,5133790712.4,-0.6999999999999886
2019-09-18,Au99.99,345.28,345.49,343.1,344.84,0.3316846086703481,344.77,10620.94,3563898611.8,1.1399999999999864
2019-09-19,Au99.99,345.75,346.0,342.0,343.52,-0.382786219696089,343.64,15364.52,5221144089.0,-1.3199999999999932
2019-09-20,Au99.99,344.58,345.96,343.59,345.14,0.4715882626921299,345.11,14208.42,4629340480.6,1.6200000000000045
2019-09-23,Au99.99,347.0,350.0,343.0,348.69,1.0285681172857424,348.75,15096.58,5260173367.2,3.5500000000000114
2019-09-24,Au99.99,350.5,351.48,347.66,349.87,0.33840947546531497,350.13,16511.14,5586760772.0,1.1800000000000068
2019-09-25,Au99.99,352.59,352.98,348.01,352.15,0.651670620516184,351.78,17602.92,5876771447.0,2.2799999999999727
2019-09-26,Au99.99,354.0,354.0,347.15,347.2,-1.4056510009938916,348.53,17575.6,6112072408.2,-4.949999999999989
2019-09-27,Au99.99,346.02,349.5,344.44,345.25,-0.5616359447004575,346.51,14990.02,5101627893.8,-1.9499999999999886
2019-09-30,Au99.99,343.33,347.99,342.03,344.49,-0.22013034033308934,343.61,12293.28,4246350979.4,-0.7599999999999909
2019-10-08,Au99.99,344.33,344.46,342.6,344.0,-0.1422392522279338,343.16,11608.3,3800423016.6,-0.4900000000000091
2019-10-09,Au99.99,349.0,349.0,344.1,348.39,1.2761627906976705,347.65,16046.08,5612585247.0,4.389999999999986
2019-10-10,Au99.99,350.0,350.0,343.01,346.41,-0.5683285972616784,346.39,10093.58,3472854932.2,-1.9799999999999613
2019-10-11,Au99.99,347.68,347.68,342.56,344.56,-0.5340492480009302,343.64,11520.76,3812696914.0,-1.8500000000000227
2019-10-14,Au99.99,344.56,344.56,337.95,339.84,-1.369863013698638,339.9,20598.36,6542218723.4,-4.720000000000027
2019-10-15,Au99.99,341.48,341.8,339.01,341.11,0.37370527306969126,341.18,12631.18,4279475303.6,1.2700000000000387
2019-10-16,Au99.99,335.0,342.5,335.0,340.14,-0.2843657471197054,339.84,11323.14,3772799880.2,-0.9700000000000273
2019-10-17,Au99.99,343.0,343.0,338.01,341.47,0.39101546422062705,341.25,17295.74,5669337313.0,1.330000000000041
2019-10-18,Au99.99,341.47,342.58,339.0,340.36,-0.325065159457643,340.95,10612.1,3483356862.8,-1.1100000000000136
2019-10-21,Au99.99,341.35,341.35,339.01,340.77,0.12046068868256203,340.55,10172.56,3418014246.8,0.40999999999996817
2019-10-22,Au99.99,342.5,342.5,338.61,340.16,-0.1790063679314367,339.55,7763.56,2632655288.2,-0.6099999999999568
2019-10-23,Au99.99,340.95,341.0,338.67,340.58,0.12347130761993153,340.58,9253.02,3136342616.8,0.4199999999999591
2019-10-24,Au99.99,285.0,343.0,285.0,339.94,-0.18791473368958436,340.48,11999.94,3956426096.0,-0.6399999999999864
2019-10-25,Au99.99,341.5,344.0,340.4,343.8,1.1354944990292444,343.06,13314.84,4193179552.6,3.8600000000000136
2019-10-28,Au99.99,345.75,346.0,342.11,343.64,-0.04653868528214805,343.4,10011.38,3437734537.0,-0.160000000000025
2019-10-29,Au99.99,346.0,346.0,339.8,340.68,-0.8613665463857466,340.31,12963.56,4238455590.6,-2.9599999999999795
2019-10-30,Au99.99,340.35,340.75,338.21,339.8,-0.25830691558060215,339.61,15435.2,5084648936.0,-0.8799999999999955
2019-10-31,Au99.99,340.95,340.95,339.35,340.3,0.14714537963507945,340.36,8501.86,2893709789.2,0.5
2019-11-01,Au99.99,340.3,343.66,340.3,343.27,0.8727593300029299,343.3,17310.22,5721217679.4,2.9699999999999704
2019-11-04,Au99.99,342.65,343.97,341.6,342.52,-0.21848690535147258,342.83,6618.92,2244749087.6,-0.75
2019-11-05,Au99.99,345.0,345.0,340.4,340.99,-0.44668924442367536,341.39,9080.66,3007542797.6,-1.5299999999999727
2019-11-06,Au99.99,343.0,343.0,335.01,336.05,-1.4487228364468159,335.76,9917.44,3323861472.2,-4.939999999999998
